article_id,title,user_id
768.0,python if statements explained (python for data science basics #4),330
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",843
768.0,python if statements explained (python for data science basics #4),184
665.0,get social with your notebooks in dsx,330
213.0,modeling energy usage in new york city,330
1278.0,develop a scala spark model on chicago building violations,968
1320.0,housing (2015): united states demographic measures,303
152.0,how to solve 90% of nlp problems,1948
346.0,fighting gerrymandering: using data science to draw fairer congressional districts,222
1320.0,housing (2015): united states demographic measures,2343
1320.0,housing (2015): united states demographic measures,2343
1336.0,learn basics about notebooks and apache spark,2343
1386.0,small steps to tensorflow,2343
1304.0,gosales transactions for logistic regression model,2312
812.0,"machine learning exercises in python, part 1",561
277.0,work with data connections in dsx,2344
1304.0,gosales transactions for logistic regression model,2312
1304.0,gosales transactions for logistic regression model,2312
277.0,work with data connections in dsx,2344
981.0,super fast string matching in python,2312
1304.0,gosales transactions for logistic regression model,2312
1386.0,small steps to tensorflow,2318
1314.0,healthcare python streaming application demo,2318
1336.0,learn basics about notebooks and apache spark,2318
768.0,python if statements explained (python for data science basics #4),2318
1431.0,visualize car data with brunel,107
1336.0,learn basics about notebooks and apache spark,2318
784.0,"10 data science, machine learning and ai podcasts you must listen to",2161
1367.0,programmatic evaluation using watson conversation,23
957.0,brunel interactive visualizations in jupyter notebooks,443
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",843
4.0,analyze ny restaurant data using spark in dsx,2345
996.0,5 practical use cases of social network analytics: going beyond facebook and twitter,55
844.0,use the cloudant-spark connector in python notebook,1520
1357.0,overlapping co-cluster recommendation algorithm (ocular),2346
1400.0,uci ml repository: chronic kidney disease data set,2347
1271.0,customer demographics and sales,2348
1278.0,develop a scala spark model on chicago building violations,1062
1278.0,develop a scala spark model on chicago building violations,262
768.0,python if statements explained (python for data science basics #4),2305
1386.0,small steps to tensorflow,262
721.0,the power of machine learning in spark,2343
1293.0,finding optimal locations of new store using decision optimization,2197
1293.0,finding optimal locations of new store using decision optimization,2197
346.0,fighting gerrymandering: using data science to draw fairer congressional districts,2305
1351.0,model bike sharing data with spss,248
1328.0,income (2015): united states demographic measures,972
962.0,data visualization with r: scrum metrics,2349
350.0,collect your own fitbit data with python,1040
426.0,migrating to python 3 with pleasure,1040
1328.0,income (2015): united states demographic measures,1833
1351.0,model bike sharing data with spss,1040
33.0,using brunel in ipython/jupyter notebooks,1040
162.0,an introduction to stock market data analysis with r (part 1),1040
610.0,back to basics — jupyter notebooks,1040
1336.0,learn basics about notebooks and apache spark,2318
764.0,tidy data in python,1040
1277.0,"54174    detect potentially malfunctioning sensors in r...
Name: title, dtype: object",21
1411.0,uci: white wine quality,1833
202.0,analyze open data sets using pandas in a python notebook,1040
1409.0,uci: red wine quality,1833
346.0,fighting gerrymandering: using data science to draw fairer congressional districts,2350
1280.0,education (2015): united states demographic measures,2144
1280.0,education (2015): united states demographic measures,2144
1280.0,education (2015): united states demographic measures,2144
346.0,fighting gerrymandering: using data science to draw fairer congressional districts,107
1360.0,pixieapp for outlier detection,629
1360.0,pixieapp for outlier detection,629
843.0,aspiring data scientists! start to learn statistics with these 6 books!,970
1386.0,small steps to tensorflow,2341
910.0,working with ibm cloud object storage in python,2351
1367.0,programmatic evaluation using watson conversation,555
910.0,working with ibm cloud object storage in python,2352
665.0,get social with your notebooks in dsx,1767
784.0,"10 data science, machine learning and ai podcasts you must listen to",1767
1367.0,programmatic evaluation using watson conversation,555
910.0,working with ibm cloud object storage in python,1007
910.0,working with ibm cloud object storage in python,23
1391.0,sudoku,1
910.0,working with ibm cloud object storage in python,1089
500.0,"the difference between ai, machine learning, and deep learning?",6
656.0,deep learning achievements over the past year ,6
237.0,deep learning with data science experience,6
1437.0,what caused the challenger disaster?,2284
910.0,working with ibm cloud object storage in python,2284
910.0,working with ibm cloud object storage in python,2284
1429.0,use deep learning for image classification,2284
784.0,"10 data science, machine learning and ai podcasts you must listen to",2284
1386.0,small steps to tensorflow,2245
1386.0,small steps to tensorflow,2245
1278.0,develop a scala spark model on chicago building violations,1062
1368.0,putting a human face on machine learning,1062
1160.0,analyze accident reports on amazon emr spark,1062
1278.0,develop a scala spark model on chicago building violations,1062
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",1062
311.0,probabilistic graphical models tutorial — part 2 – stats and bots,1062
692.0,15 page tutorial for r,1801
1330.0,insights from new york car accident reports,891
224.0,"using apply, sapply, lapply in r",1801
1165.0,analyze precipitation data,1801
1054.0,access mysql with r,1801
162.0,an introduction to stock market data analysis with r (part 1),1801
482.0,using deep learning with keras to predict customer churn,1548
1364.0,predicting churn with the spss random tree algorithm,1101
1364.0,predicting churn with the spss random tree algorithm,1548
1364.0,predicting churn with the spss random tree algorithm,33
1364.0,predicting churn with the spss random tree algorithm,1101
482.0,using deep learning with keras to predict customer churn,1101
1166.0,analyzing data by using the sparkling.data library features,38
1329.0,ingest data from message hub in a streams flow,2226
1336.0,learn basics about notebooks and apache spark,2226
350.0,collect your own fitbit data with python,2226
426.0,migrating to python 3 with pleasure,49
910.0,working with ibm cloud object storage in python,2353
768.0,python if statements explained (python for data science basics #4),49
152.0,how to solve 90% of nlp problems,49
1336.0,learn basics about notebooks and apache spark,49
910.0,working with ibm cloud object storage in python,2226
670.0,calculate moving averages on real time data with streams designer,49
153.0,"predicting flight cancellations using weather data, part 3",49
1386.0,small steps to tensorflow,49
92.0,9 mistakes to avoid when starting your career in data science,49
784.0,"10 data science, machine learning and ai podcasts you must listen to",49
843.0,aspiring data scientists! start to learn statistics with these 6 books!,49
1336.0,learn basics about notebooks and apache spark,2226
268.0,sector correlations shiny app,488
1329.0,ingest data from message hub in a streams flow,1970
1386.0,small steps to tensorflow,1970
1328.0,income (2015): united states demographic measures,2354
1410.0,uci: sms spam collection,2354
1402.0,uci: adult - predict income,2354
1280.0,education (2015): united states demographic measures,2354
1320.0,housing (2015): united states demographic measures,2354
1271.0,customer demographics and sales,2354
1402.0,uci: adult - predict income,2354
1403.0,uci: car evaluation,2354
1351.0,model bike sharing data with spss,2355
1328.0,income (2015): united states demographic measures,2354
1271.0,customer demographics and sales,2356
1429.0,use deep learning for image classification,650
1314.0,healthcare python streaming application demo,38
1406.0,uci: iris,45
151.0,jupyter notebook tutorial,2305
108.0,"520    using notebooks with pixiedust for fast, flexi...
Name: title, dtype: object",525
684.0,flexdashboard: interactive dashboards for r,525
1400.0,uci ml repository: chronic kidney disease data set,45
1412.0,uci: wine recognition,45
1174.0,breast cancer wisconsin (diagnostic) data set,45
1405.0,uci: heart disease - cleveland,45
981.0,super fast string matching in python,1799
122.0,watson machine learning for developers,2357
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",45
1351.0,model bike sharing data with spss,2358
1433.0,visualize the 1854 london cholera outbreak,45
53.0,introducing streams designer,560
20.0,working interactively with rstudio and notebooks in dsx,560
1366.0,process events from the watson iot platform in a streams python application,262
1277.0,"54174    detect potentially malfunctioning sensors in r...
Name: title, dtype: object",262
1172.0,"apache spark lab, part 3: machine learning",122
1271.0,customer demographics and sales,262
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",2359
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",2360
1336.0,learn basics about notebooks and apache spark,2359
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",2360
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",2359
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",273
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",2360
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",2360
1271.0,customer demographics and sales,2361
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",273
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",2360
1271.0,customer demographics and sales,2361
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",2359
475.0,gradient boosting explained,2362
350.0,collect your own fitbit data with python,2363
1429.0,use deep learning for image classification,268
1386.0,small steps to tensorflow,203
1278.0,develop a scala spark model on chicago building violations,1309
910.0,working with ibm cloud object storage in python,1588
122.0,watson machine learning for developers,1049
482.0,using deep learning with keras to predict customer churn,2364
1278.0,develop a scala spark model on chicago building violations,1191
525.0,new shiny cheat sheet and video tutorial,2364
152.0,how to solve 90% of nlp problems,1162
1364.0,predicting churn with the spss random tree algorithm,2365
311.0,probabilistic graphical models tutorial — part 2 – stats and bots,2366
122.0,watson machine learning for developers,561
482.0,using deep learning with keras to predict customer churn,2365
346.0,fighting gerrymandering: using data science to draw fairer congressional districts,2292
910.0,working with ibm cloud object storage in python,184
122.0,watson machine learning for developers,2292
1172.0,"apache spark lab, part 3: machine learning",2365
1367.0,programmatic evaluation using watson conversation,379
1277.0,"54174    detect potentially malfunctioning sensors in r...
Name: title, dtype: object",262
1400.0,uci ml repository: chronic kidney disease data set,45
910.0,working with ibm cloud object storage in python,184
1400.0,uci ml repository: chronic kidney disease data set,45
1360.0,pixieapp for outlier detection,3
1429.0,use deep learning for image classification,268
1278.0,develop a scala spark model on chicago building violations,445
122.0,watson machine learning for developers,445
1386.0,small steps to tensorflow,2365
1386.0,small steps to tensorflow,2364
482.0,using deep learning with keras to predict customer churn,2364
910.0,working with ibm cloud object storage in python,785
152.0,how to solve 90% of nlp problems,445
1420.0,use apache systemml and spark for machine learning,67
346.0,fighting gerrymandering: using data science to draw fairer congressional districts,445
151.0,jupyter notebook tutorial,2144
1304.0,gosales transactions for logistic regression model,970
1052.0,access db2 warehouse on cloud and db2 with python,445
1402.0,uci: adult - predict income,2312
1271.0,customer demographics and sales,2312
542.0,getting started with python,970
122.0,watson machine learning for developers,745
1271.0,customer demographics and sales,2312
1304.0,gosales transactions for logistic regression model,970
1263.0,country statistics: unemployment rate,2367
1336.0,learn basics about notebooks and apache spark,2365
1263.0,country statistics: unemployment rate,2367
1386.0,small steps to tensorflow,295
1336.0,learn basics about notebooks and apache spark,295
122.0,watson machine learning for developers,184
641.0,"perform sentiment analysis with lstms, using tensorflow",295
477.0,markdown for jupyter notebooks cheatsheet,295
1336.0,learn basics about notebooks and apache spark,295
1386.0,small steps to tensorflow,1162
1386.0,small steps to tensorflow,1162
910.0,working with ibm cloud object storage in python,1774
122.0,watson machine learning for developers,1857
957.0,brunel interactive visualizations in jupyter notebooks,1857
910.0,working with ibm cloud object storage in python,1857
1050.0,"jupyter notebooks with scala, python, or r kernels",1857
1172.0,"apache spark lab, part 3: machine learning",67
482.0,using deep learning with keras to predict customer churn,323
1278.0,develop a scala spark model on chicago building violations,323
1364.0,predicting churn with the spss random tree algorithm,2368
122.0,watson machine learning for developers,2369
1278.0,develop a scala spark model on chicago building violations,2369
732.0,rapidly build machine learning flows with dsx,1165
223.0,using bigdl in dsx for deep learning on spark,1165
910.0,working with ibm cloud object storage in python,2370
1436.0,welcome to pixiedust,1208
910.0,working with ibm cloud object storage in python,2371
1170.0,"apache spark lab, part 1: basic concepts",1165
1278.0,develop a scala spark model on chicago building violations,2365
1162.0,analyze energy consumption in buildings,1208
1162.0,analyze energy consumption in buildings,1208
162.0,an introduction to stock market data analysis with r (part 1),1165
158.0,d3heatmap: interactive heat maps,365
153.0,"predicting flight cancellations using weather data, part 3",2165
1400.0,uci ml repository: chronic kidney disease data set,2370
122.0,watson machine learning for developers,2165
122.0,watson machine learning for developers,2370
1279.0,"dry bulb temperature, by country, station and year",2370
1433.0,visualize the 1854 london cholera outbreak,2372
1367.0,programmatic evaluation using watson conversation,555
122.0,watson machine learning for developers,2325
1433.0,visualize the 1854 london cholera outbreak,231
57.0,transfer learning for flight delay prediction via variational autoencoders,2349
641.0,"perform sentiment analysis with lstms, using tensorflow",988
667.0,imitation learning in tensorflow (hopper from openai gym),988
1386.0,small steps to tensorflow,988
1386.0,small steps to tensorflow,988
350.0,collect your own fitbit data with python,194
1437.0,what caused the challenger disaster?,203
1276.0,deploy your python model as a restful api,292
1185.0,classify tumors with machine learning,988
1429.0,use deep learning for image classification,203
1185.0,classify tumors with machine learning,988
1162.0,analyze energy consumption in buildings,1897
1386.0,small steps to tensorflow,988
1432.0,visualize data with the matplotlib library,1897
1386.0,small steps to tensorflow,203
350.0,collect your own fitbit data with python,1897
1357.0,overlapping co-cluster recommendation algorithm (ocular),203
1431.0,visualize car data with brunel,1897
1052.0,access db2 warehouse on cloud and db2 with python,194
880.0,probabilistic graphical models tutorial — part 1 – stats and bots,1897
1276.0,deploy your python model as a restful api,125
910.0,working with ibm cloud object storage in python,998
122.0,watson machine learning for developers,125
1431.0,visualize car data with brunel,149
1278.0,develop a scala spark model on chicago building violations,438
1431.0,visualize car data with brunel,149
152.0,how to solve 90% of nlp problems,2373
1431.0,visualize car data with brunel,1897
695.0,excel files: loading from object storage — python,252
1351.0,model bike sharing data with spss,1897
1304.0,gosales transactions for logistic regression model,2373
957.0,brunel interactive visualizations in jupyter notebooks,149
1271.0,customer demographics and sales,1984
189.0,common excel tasks demonstrated in pandas,252
1436.0,welcome to pixiedust,1897
1431.0,visualize car data with brunel,1897
346.0,fighting gerrymandering: using data science to draw fairer congressional districts,2374
1181.0,car performance data,149
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",1897
346.0,fighting gerrymandering: using data science to draw fairer congressional districts,2374
1304.0,gosales transactions for logistic regression model,2373
957.0,brunel interactive visualizations in jupyter notebooks,379
1181.0,car performance data,149
122.0,watson machine learning for developers,2280
1278.0,develop a scala spark model on chicago building violations,2374
1320.0,housing (2015): united states demographic measures,1984
152.0,how to solve 90% of nlp problems,2374
1278.0,develop a scala spark model on chicago building violations,2142
1320.0,housing (2015): united states demographic measures,2142
1278.0,develop a scala spark model on chicago building violations,38
1386.0,small steps to tensorflow,609
122.0,watson machine learning for developers,240
122.0,watson machine learning for developers,240
122.0,watson machine learning for developers,240
43.0,deep learning with tensorflow course by big data university,2375
43.0,deep learning with tensorflow course by big data university,2376
1386.0,small steps to tensorflow,2376
1386.0,small steps to tensorflow,2377
1386.0,small steps to tensorflow,2376
1386.0,small steps to tensorflow,2377
43.0,deep learning with tensorflow course by big data university,2377
1386.0,small steps to tensorflow,2376
1386.0,small steps to tensorflow,2378
1386.0,small steps to tensorflow,2376
1314.0,healthcare python streaming application demo,2377
43.0,deep learning with tensorflow course by big data university,2376
43.0,deep learning with tensorflow course by big data university,2376
1386.0,small steps to tensorflow,2379
1386.0,small steps to tensorflow,2378
1386.0,small steps to tensorflow,2375
1433.0,visualize the 1854 london cholera outbreak,2376
1336.0,learn basics about notebooks and apache spark,2307
43.0,deep learning with tensorflow course by big data university,609
164.0,learn tensorflow and deep learning together and now!,1548
862.0,time series analysis using max/min and neuroscience,2251
1169.0,annual precipitation by country 1990-2009,2380
1169.0,annual precipitation by country 1990-2009,2380
1169.0,annual precipitation by country 1990-2009,2380
1396.0,times world university ranking analysis,2322
1169.0,annual precipitation by country 1990-2009,2380
1367.0,programmatic evaluation using watson conversation,2381
1351.0,model bike sharing data with spss,955
1386.0,small steps to tensorflow,955
122.0,watson machine learning for developers,955
1170.0,"apache spark lab, part 1: basic concepts",1836
1170.0,"apache spark lab, part 1: basic concepts",1836
1171.0,"apache spark lab, part 2: querying data",1836
1172.0,"apache spark lab, part 3: machine learning",1836
164.0,learn tensorflow and deep learning together and now!,2161
1328.0,income (2015): united states demographic measures,1191
1172.0,"apache spark lab, part 3: machine learning",923
122.0,watson machine learning for developers,923
1424.0,use spark for python to load data and run sql queries,923
1170.0,"apache spark lab, part 1: basic concepts",1836
1405.0,uci: heart disease - cleveland,2284
1163.0,analyze open data sets with spark & pixiedust,923
1336.0,learn basics about notebooks and apache spark,923
1059.0,airbnb data for analytics: amsterdam calendar,923
1410.0,uci: sms spam collection,2284
1386.0,small steps to tensorflow,923
1163.0,analyze open data sets with spark & pixiedust,923
122.0,watson machine learning for developers,2382
1185.0,classify tumors with machine learning,2382
122.0,watson machine learning for developers,2382
1172.0,"apache spark lab, part 3: machine learning",2383
122.0,watson machine learning for developers,2384
412.0,adoption of machine learning to software failure prediction,409
122.0,watson machine learning for developers,806
258.0,open sourcing 223gb of driving data – udacity inc,2321
1429.0,use deep learning for image classification,203
1364.0,predicting churn with the spss random tree algorithm,860
404.0,persistent changes to spark config in dsx,2380
122.0,watson machine learning for developers,698
1320.0,housing (2015): united states demographic measures,2380
122.0,watson machine learning for developers,1382
1336.0,learn basics about notebooks and apache spark,2380
1393.0,the nurse assignment problem,860
1368.0,putting a human face on machine learning,860
1393.0,the nurse assignment problem,860
910.0,working with ibm cloud object storage in python,328
1443.0,worldwide electricity demand and production 1990-2012,245
1277.0,"54174    detect potentially malfunctioning sensors in r...
Name: title, dtype: object",262
1278.0,develop a scala spark model on chicago building violations,1733
122.0,watson machine learning for developers,242
1271.0,customer demographics and sales,242
1336.0,learn basics about notebooks and apache spark,1709
910.0,working with ibm cloud object storage in python,2385
1271.0,customer demographics and sales,1709
1386.0,small steps to tensorflow,609
768.0,python if statements explained (python for data science basics #4),1709
1278.0,develop a scala spark model on chicago building violations,2385
1271.0,customer demographics and sales,1709
1329.0,ingest data from message hub in a streams flow,639
152.0,how to solve 90% of nlp problems,2386
1431.0,visualize car data with brunel,1076
1278.0,develop a scala spark model on chicago building violations,2385
1181.0,car performance data,1076
1329.0,ingest data from message hub in a streams flow,639
482.0,using deep learning with keras to predict customer churn,2058
122.0,watson machine learning for developers,1897
1386.0,small steps to tensorflow,2386
910.0,working with ibm cloud object storage in python,2058
1386.0,small steps to tensorflow,2386
122.0,watson machine learning for developers,1633
122.0,watson machine learning for developers,808
1429.0,use deep learning for image classification,296
910.0,working with ibm cloud object storage in python,1633
1429.0,use deep learning for image classification,296
122.0,watson machine learning for developers,745
122.0,watson machine learning for developers,1943
910.0,working with ibm cloud object storage in python,1105
1166.0,analyzing data by using the sparkling.data library features,69
122.0,watson machine learning for developers,1051
1328.0,income (2015): united states demographic measures,1051
1336.0,learn basics about notebooks and apache spark,69
1052.0,access db2 warehouse on cloud and db2 with python,296
1336.0,learn basics about notebooks and apache spark,296
1165.0,analyze precipitation data,296
0.0,detect malfunctioning iot sensors with streaming analytics,1051
346.0,fighting gerrymandering: using data science to draw fairer congressional districts,535
122.0,watson machine learning for developers,1051
1313.0,health insurance (2015): united states demographic measures,2290
1271.0,customer demographics and sales,2290
997.0,apache spark: upgrade and speed-up your analytics,2387
1386.0,small steps to tensorflow,203
1386.0,small steps to tensorflow,2290
1386.0,small steps to tensorflow,2387
1170.0,"apache spark lab, part 1: basic concepts",2387
910.0,working with ibm cloud object storage in python,2387
122.0,watson machine learning for developers,230
1429.0,use deep learning for image classification,296
1336.0,learn basics about notebooks and apache spark,609
122.0,watson machine learning for developers,2388
310.0,time series prediction using recurrent neural networks (lstms),1025
122.0,watson machine learning for developers,2389
1336.0,learn basics about notebooks and apache spark,135
1271.0,customer demographics and sales,2390
641.0,"perform sentiment analysis with lstms, using tensorflow",1272
152.0,how to solve 90% of nlp problems,1272
122.0,watson machine learning for developers,1272
1336.0,learn basics about notebooks and apache spark,1272
1276.0,deploy your python model as a restful api,1272
122.0,watson machine learning for developers,2390
1271.0,customer demographics and sales,2390
482.0,using deep learning with keras to predict customer churn,1272
1336.0,learn basics about notebooks and apache spark,135
910.0,working with ibm cloud object storage in python,1105
1351.0,model bike sharing data with spss,2349
1351.0,model bike sharing data with spss,184
1271.0,customer demographics and sales,1281
1263.0,country statistics: unemployment rate,1281
1328.0,income (2015): united states demographic measures,1281
1263.0,country statistics: unemployment rate,1281
1314.0,healthcare python streaming application demo,27
1165.0,analyze precipitation data,1281
1271.0,customer demographics and sales,545
1263.0,country statistics: unemployment rate,1281
1328.0,income (2015): united states demographic measures,1281
910.0,working with ibm cloud object storage in python,2385
1185.0,classify tumors with machine learning,322
910.0,working with ibm cloud object storage in python,884
122.0,watson machine learning for developers,197
1328.0,income (2015): united states demographic measures,125
1336.0,learn basics about notebooks and apache spark,2385
1271.0,customer demographics and sales,125
1328.0,income (2015): united states demographic measures,2391
659.0,"discover, catalog and govern data with ibm data catalog",560
1434.0,wages,125
1139.0,airbnb data for analytics: sydney listings,125
1324.0,ibm watson facebook posts for 2015,125
910.0,working with ibm cloud object storage in python,1105
768.0,python if statements explained (python for data science basics #4),1160
1405.0,uci: heart disease - cleveland,2392
1402.0,uci: adult - predict income,2392
735.0,making sense of the bias / variance trade-off in (deep) reinforcement learning,2393
1405.0,uci: heart disease - cleveland,2392
1409.0,uci: red wine quality,2392
1402.0,uci: adult - predict income,2392
910.0,working with ibm cloud object storage in python,2394
1367.0,programmatic evaluation using watson conversation,379
910.0,working with ibm cloud object storage in python,2395
910.0,working with ibm cloud object storage in python,2395
1336.0,learn basics about notebooks and apache spark,1355
981.0,super fast string matching in python,1
910.0,working with ibm cloud object storage in python,1
768.0,python if statements explained (python for data science basics #4),1
1055.0,access postgresql with python,129
735.0,making sense of the bias / variance trade-off in (deep) reinforcement learning,2396
735.0,making sense of the bias / variance trade-off in (deep) reinforcement learning,379
768.0,python if statements explained (python for data science basics #4),379
910.0,working with ibm cloud object storage in python,379
437.0,ibm watson machine learning: get started,2397
122.0,watson machine learning for developers,379
437.0,ibm watson machine learning: get started,2397
437.0,ibm watson machine learning: get started,2397
437.0,ibm watson machine learning: get started,2397
311.0,probabilistic graphical models tutorial — part 2 – stats and bots,379
152.0,how to solve 90% of nlp problems,379
1366.0,process events from the watson iot platform in a streams python application,379
350.0,collect your own fitbit data with python,2398
910.0,working with ibm cloud object storage in python,2399
939.0,deep learning from scratch i: computational graphs,322
237.0,deep learning with data science experience,322
500.0,"the difference between ai, machine learning, and deep learning?",322
295.0,awesome deep learning papers,322
1429.0,use deep learning for image classification,322
1428.0,use decision optimization to schedule league games,92
1278.0,develop a scala spark model on chicago building violations,2400
1437.0,what caused the challenger disaster?,304
735.0,making sense of the bias / variance trade-off in (deep) reinforcement learning,1089
399.0,predicting the 2016 us presidential election,304
645.0,how to perform a logistic regression in r,1251
162.0,an introduction to stock market data analysis with r (part 1),1251
957.0,brunel interactive visualizations in jupyter notebooks,1251
57.0,transfer learning for flight delay prediction via variational autoencoders,1251
12.0,timeseries data analysis of iot events by using jupyter notebook,1251
910.0,working with ibm cloud object storage in python,304
1277.0,"54174    detect potentially malfunctioning sensors in r...
Name: title, dtype: object",310
1277.0,"54174    detect potentially malfunctioning sensors in r...
Name: title, dtype: object",310
1364.0,predicting churn with the spss random tree algorithm,1271
1271.0,customer demographics and sales,310
1052.0,access db2 warehouse on cloud and db2 with python,511
108.0,"520    using notebooks with pixiedust for fast, flexi...
Name: title, dtype: object",310
1271.0,customer demographics and sales,1082
910.0,working with ibm cloud object storage in python,2174
1276.0,deploy your python model as a restful api,312
1271.0,customer demographics and sales,1920
1437.0,what caused the challenger disaster?,1082
1279.0,"dry bulb temperature, by country, station and year",1355
311.0,probabilistic graphical models tutorial — part 2 – stats and bots,1355
910.0,working with ibm cloud object storage in python,1355
735.0,making sense of the bias / variance trade-off in (deep) reinforcement learning,322
1357.0,overlapping co-cluster recommendation algorithm (ocular),355
735.0,making sense of the bias / variance trade-off in (deep) reinforcement learning,1355
768.0,python if statements explained (python for data science basics #4),1355
462.0,i'd rather predict basketball games than elections: elastic nba rankings,1251
108.0,"520    using notebooks with pixiedust for fast, flexi...
Name: title, dtype: object",1251
1320.0,housing (2015): united states demographic measures,230
1313.0,health insurance (2015): united states demographic measures,30
910.0,working with ibm cloud object storage in python,1437
329.0,introduction to market basket analysis in python,1251
910.0,working with ibm cloud object storage in python,1437
122.0,watson machine learning for developers,1437
1304.0,gosales transactions for logistic regression model,1251
1304.0,gosales transactions for logistic regression model,1251
1330.0,insights from new york car accident reports,578
311.0,probabilistic graphical models tutorial — part 2 – stats and bots,1251
910.0,working with ibm cloud object storage in python,1281
164.0,learn tensorflow and deep learning together and now!,1223
910.0,working with ibm cloud object storage in python,226
1185.0,classify tumors with machine learning,125
732.0,rapidly build machine learning flows with dsx,30
622.0,htmlwidgets: javascript data visualization for r,525
1271.0,customer demographics and sales,1251
1183.0,categorize urban density,261
1400.0,uci ml repository: chronic kidney disease data set,1
1174.0,breast cancer wisconsin (diagnostic) data set,1586
1271.0,customer demographics and sales,573
1185.0,classify tumors with machine learning,2306
1332.0,intents & examples for ibm watson conversation,688
1332.0,intents & examples for ibm watson conversation,688
1332.0,intents & examples for ibm watson conversation,688
1332.0,intents & examples for ibm watson conversation,688
1332.0,intents & examples for ibm watson conversation,688
1332.0,intents & examples for ibm watson conversation,688
1332.0,intents & examples for ibm watson conversation,688
1422.0,use r dataframes & ibm watson natural language understanding,688
1386.0,small steps to tensorflow,2161
1048.0,"1357    what i learned implementing a classifier from ...
Name: title, dtype: object",688
681.0,real-time sentiment analysis of twitter hashtags with spark (+ pixiedust),688
1386.0,small steps to tensorflow,2161
1048.0,"1357    what i learned implementing a classifier from ...
Name: title, dtype: object",688
43.0,deep learning with tensorflow course by big data university,2161
417.0,ibm data catalog overview,2401
315.0,neurally embedded emojis,2161
1386.0,small steps to tensorflow,2161
350.0,collect your own fitbit data with python,2401
43.0,deep learning with tensorflow course by big data university,2161
669.0,70 amazing free data sources you should know,970
669.0,70 amazing free data sources you should know,970
1314.0,healthcare python streaming application demo,1355
669.0,70 amazing free data sources you should know,2402
669.0,70 amazing free data sources you should know,2402
910.0,working with ibm cloud object storage in python,2402
1183.0,categorize urban density,1194
1183.0,categorize urban density,244
1433.0,visualize the 1854 london cholera outbreak,199
1304.0,gosales transactions for logistic regression model,1162
1336.0,learn basics about notebooks and apache spark,2403
1328.0,income (2015): united states demographic measures,2404
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",2403
482.0,using deep learning with keras to predict customer churn,351
1304.0,gosales transactions for logistic regression model,1251
1271.0,customer demographics and sales,2405
669.0,70 amazing free data sources you should know,2405
1271.0,customer demographics and sales,1384
669.0,70 amazing free data sources you should know,2405
525.0,new shiny cheat sheet and video tutorial,1384
1400.0,uci ml repository: chronic kidney disease data set,319
1277.0,"54174    detect potentially malfunctioning sensors in r...
Name: title, dtype: object",2322
1393.0,the nurse assignment problem,88
1400.0,uci ml repository: chronic kidney disease data set,319
1439.0,working with ibm cloud object storage in r,1155
311.0,probabilistic graphical models tutorial — part 2 – stats and bots,2322
1183.0,categorize urban density,2322
1183.0,categorize urban density,2322
1185.0,classify tumors with machine learning,88
1400.0,uci ml repository: chronic kidney disease data set,319
382.0,what is text analytics?,1799
1364.0,predicting churn with the spss random tree algorithm,2371
1185.0,classify tumors with machine learning,88
350.0,collect your own fitbit data with python,2322
1433.0,visualize the 1854 london cholera outbreak,88
1304.0,gosales transactions for logistic regression model,614
316.0,"leverage python, scikit, and text classification for behavioral profiling",1799
1304.0,gosales transactions for logistic regression model,614
659.0,"discover, catalog and govern data with ibm data catalog",1799
910.0,working with ibm cloud object storage in python,2406
1271.0,customer demographics and sales,256
1176.0,build a python app on the streaming analytics service,785
0.0,detect malfunctioning iot sensors with streaming analytics,785
1271.0,customer demographics and sales,2407
768.0,python if statements explained (python for data science basics #4),1747
669.0,70 amazing free data sources you should know,970
1304.0,gosales transactions for logistic regression model,251
1304.0,gosales transactions for logistic regression model,251
1439.0,working with ibm cloud object storage in r,785
1183.0,categorize urban density,244
1439.0,working with ibm cloud object storage in r,785
1304.0,gosales transactions for logistic regression model,251
669.0,70 amazing free data sources you should know,322
1183.0,categorize urban density,242
1320.0,housing (2015): united states demographic measures,573
1183.0,categorize urban density,242
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",72
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",72
1172.0,"apache spark lab, part 3: machine learning",125
1185.0,classify tumors with machine learning,125
1278.0,develop a scala spark model on chicago building violations,538
1402.0,uci: adult - predict income,2408
350.0,collect your own fitbit data with python,2408
